depth (ft),WOB (lbf),RPM,ROP_data ft/hr
2018.3,41242.625,85.7875,13.375
2018.3625,41325.375,84.9875,7.2375
2018.4,41278,85.1625,6.3625
2018.5,40955.5,86.55,6.925
2018.6,41161.75,86.0875,11.9875
2018.6125,41408.5,85.9375,6.8375
2018.7001,41271,86.4125,5.725
2018.7626,41674.125,84.3875,16.95
2018.8,41416.125,85.025,15.625
2018.8501,41160.25,85.8,13.075
2018.9,41099.75,85.9375,12.9125
2018.95,41452.75,86.1,14.475
2019,41019.625,86.1,14.0625
2019.0125,42049.75,85.325,8.375
2019.1,42464.5,86.0875,8.1125
2019.2001,41363.375,86.2625,12.375
2019.275,41152.25,86.2375,10.6625
2019.3,41335.75,85.6375,10.95
2019.3501,41668.625,86.0875,14.4375
2019.4,41143.5,86.0875,15.95
2019.4125,41866.25,85.3,10.4125
2019.5,41740.75,85.65,11.8125
2019.5125,41600.375,85.475,11.8375
2019.6,41656.875,85.6375,12.625
2019.6875,40991.375,86.7,15.3125
2019.7001,41140.75,86.1,12.725
2019.7125,41499.375,85.4875,7.975
2019.8,41735.875,84.5375,7.4875
2019.875,41909,85.475,11.9625
2019.9,42429.375,85.475,13.4125
2019.9875,40852.875,86.5625,7.7625
2020,41664.625,84.7,10.8625
2020.025,42006,85.225,9.25
2020.1,41329.125,85.65,8.525
2020.2375,41914.25,85.6375,11.8
2020.3,41232.25,86.1,13.0375
2020.3625,41589,85.55,10.475
2020.4,40887.125,85.4625,12.8
2020.4625,41247.75,85.3125,11.6
2020.5,41533,85.8,12.125
2020.525,40665.125,84.6875,9.7125
2020.6,41053.125,85.325,10.5
2020.7001,41281.25,86.3875,15.9375
2020.7125,41210.25,85.15,11.7
2020.8,41828.375,86.4,12.875
2020.8876,41737.625,86.5375,9.275
2020.9,41800.125,85.3,10.7625
2020.925,41135,85.9375,11.825
2021,41480.625,85.95,15.2875
2021.1,42435.125,85.025,14.575
2021.125,41440.75,85.325,11.875
2021.2001,41607.625,85.6125,13.2375
2021.2626,42118.25,85.15,6.8
2021.3,42250,86.1125,7.45
2021.375,41591,85.1875,13.55
2021.4,41582.375,85.4875,14.95
2021.5,41288.75,85.3,16.4
2021.575,41809.75,85.325,19.1875
2021.6,41340.75,85.6125,18.7625
2021.625,41978,85.775,11.1375
2021.7001,41450.5,85.3125,14.425
2021.8251,38502.75,86.25,22.4375
2021.9,38128.625,86.2625,19.8375
2021.9875,40083.875,85,24.025
2022,40276.25,85.3125,19.325
2022.1,42857.125,85.325,26.25
2022.1875,44556,84.725,20.95
2022.2001,44548.375,84.6875,19.975
2022.2876,44902,84.85,19.7125
2022.3,44905.625,85.0125,21.85
2022.4,45697.125,84.3875,21.3
2022.4125,43208.75,85.6375,9.5
2022.5,43317.625,86.25,10.1875
2022.5375,43247.375,85.7875,21.35
2022.6,43095.625,85.475,22.7125
2022.6875,43149.875,85.1625,21.0875
2022.7001,43598.875,85.8,20.525
2022.7626,43013.75,85.925,22.75
2022.8,43038.75,85.1625,22.75
2022.875,43024.5,85.3,16.0375
2022.9,43296.25,85.65,16.05
2022.975,43230,85.45,13.8375
2023,42869.25,85.3375,14.1
2023.075,43128.625,85.2125,21.05
2023.1,43050.625,85.45,21.5375
2023.15,42766.125,85,26.2625
2023.2001,42987.625,85.0125,25.3875
2023.2375,43149.875,84.6875,19.1375
2023.3,43029.25,84.375,18.6375
2023.3876,42820.875,85.0125,17.525
2023.4,43538,84.8625,17.175
2023.5,42987.875,85.325,20.575
2023.5875,42823.375,85.1625,14.375
2023.6,43053.75,84.875,11.6375
2023.6875,42897.75,85.6375,17.0625
2023.7001,42999.25,85.0125,21.075
2023.7251,42713.375,85.1625,17.7375
2023.8,42811.875,85.325,18.8
2023.8501,42944.625,85.6375,13.275
2023.9,42893.625,85.95,12.8875
2023.9625,42846.875,84.8625,17.9
2024,42993.625,85.0125,17.1
2024.0125,42982.5,84.85,15.375
2024.1,43158,85.9375,15.3375
2024.125,43141.125,84.2625,13.8125
2024.2001,42980.625,85.4875,13.925
2024.3,43047.875,85.0125,15.2875
2024.3876,43402.875,84.85,20.5625
2024.4,43101,85.35,20.2
2024.5,43155.125,85.0125,20.1875
2024.5625,43195.25,85.475,14.75
2024.6,42780.25,84.2375,15.8375
2024.65,43308,84.3875,16.725
2024.7001,43043.75,84.425,17.25
2024.7125,43575,84.725,20.475
2024.8,43157.75,85.3125,20.85
2024.8876,43551,84.2375,21.0625
2024.9,43164.25,84.5625,20.4125
2024.975,43645.875,85.3375,24.6875
2025,43552.5,84.4,26.45
2025.05,43060.625,84.375,19.9375
2025.1,42923.5,85.7875,21.675
2025.125,43537.5,85.3125,15.7375
2025.2001,43261.5,84.875,15.9
2025.2125,42981.625,84.3875,18.35
2025.3,43039.5,85.6375,17.8625
2025.3876,42977.125,85.3375,18.625
2025.4,42968.125,84.85,20.4375
2025.5,43179.25,84.8625,17.25
2025.5125,43165,84.5375,16.8
2025.6,43026.875,84.55,16.9375
2025.6626,43062.5,85.1625,14.625
2025.7001,43009.5,85.6125,17.925
2025.7251,43930.875,84.2125,17.7
2025.8,43847.5,84.4,18.075
2025.8251,43497.25,85.175,20.975
2025.9,43761.75,84.2375,20.0125
2025.95,43954.625,84.8375,12.8625
2026,44156,84.4375,13.2875
2026.075,43171.125,84.7,18.625
2026.1,43283.5,84.7,17.7375
2026.2001,43169.625,84.4,17.375
2026.2125,43279.25,84.85,18.875
2026.3,43103.875,84.9,19.8625
2026.3375,43123.5,84.4,17.2125
2026.4,43270,85.0375,17.8125
2026.425,43013.125,84.3875,23.525
2026.5,43838.125,84.4125,25.6375
2026.5625,43816.625,84.575,21.375
2026.6,43715.625,84.8625,20.7125
2026.65,43779,84.4,12.3375
2026.7001,43803.625,85.175,12.525
2026.7125,43808.5,84.8625,13.725
2026.8,43491.625,85.6375,15.1125
2026.9,43879.375,84.6875,15.1625
2027,44133,84.0875,22.725
2027.05,43958,85.15,24.75
2027.1,43593.875,84.575,25.375
2027.1125,25785.5,86.725,48.125
2027.2001,43942.75,84.85,13.1375
2027.2125,43682.625,85.05,19.15
2027.3,43848.25,84.275,22.675
2027.375,43670.25,84.2625,13.45
2027.4,43944.25,84.25,12.5625
2027.475,43520.375,84.4,16
2027.5,43947,84.2875,16.15
2027.575,44505.125,84.1,20.425
2027.6,46252.5,84.4375,20.525
2027.6375,44229.25,83.475,19.7625
2027.7001,43485,84.7125,19.15
2027.8,43857.75,84.9875,19.4625
2027.8501,43790.125,84.225,15.2875
2027.9,43402.875,84.1,14.675
2028,43469.625,85,12.3
2028.0875,43641.5,83.7625,12.3
2028.1,43660.75,85,14.2625
2028.125,43880.75,85.1875,12.1375
2028.2001,43713.25,83.75,14.075
2028.2375,43619.625,84.0625,18.8625
2028.3,43839,84.2375,18.1875
2028.3876,43787.125,84.875,18.0375
2028.4,43616.25,83.8,16.55
2028.4375,43811.625,83.95,14.9625
2028.5,43913.5,83.9375,14.9125
2028.5375,43485,84.7,17.5875
2028.6,44123.875,85.8,16.1375
2028.675,43568,84.225,17.2125
2028.7001,43563.875,84.1,15.275
2028.7626,43891.125,85.3,13.075
2028.8,44127.375,84.4125,14.95
2028.8501,44555.125,83.775,24.6625
2028.9,44626.75,83.65,22.9875
2028.975,43828.625,84.4375,16.275
2029,43956.625,84.55,15.7375
2029.0375,43538.625,85.0125,13.675
2029.1,43828.125,85.325,14.5875
2029.2001,44188.5,83.175,19.6625
2029.2375,43557.25,84.7,20.275
2029.3,43647.625,83.9375,21.5
2029.3125,43875.75,83.3125,24.925
2029.4,43895.5,82.85,23.775
2029.425,43358,84.575,22.3125
2029.5,43617.875,85.175,21.1125
2029.525,29061.75,90.5375,19.825
2029.6,43536.875,85.7875,17.1125
2029.675,29151.625,89.825,18.925
2029.7001,43999.625,84.2625,16.1875
2029.7251,44249.375,84.125,15.9625
2029.7876,29723.875,90.275,12.9875
2029.8,44272.875,84.5375,16.2875
2029.8375,29768.75,90.25,14.1375
2029.9,43790.875,83.65,18
2029.975,43751,84.2375,19.1625
2029.9875,32844.5,89.35,30.6125
2030,43883.25,83.6625,20.4625
2030.0375,43785.25,82.4125,15.8625
2030.075,36513,89.375,25.0875
2030.1,43988.75,84.4125,15.45
2030.15,38101.75,88.5,49.5
2030.2001,43534,85.3125,12.1125
2030.275,43877.125,83.3,15.0625
2030.2876,39039,88.425,42.9375
2030.3,43689.875,84.2125,16.075
2030.3125,40772.5,88.6,43.975
2030.3251,43722.5,84.0625,16.125
2030.4,43646.625,84.225,16.975
2030.425,42183.375,87.275,44.825
2030.4375,44088.125,83.6,13.2125
2030.5,44099.75,83.9125,13.4625
2030.575,44097.5,85.3125,15.425
2030.6,44144,84.5625,15.25
2030.6626,44204.125,84.4125,13.95
2030.675,41834.375,88.075,8.9375
2030.7001,44016,84.2625,13.725
2030.7125,43949.625,84.25,16.8875
2030.7626,41172.75,88.225,19.4875
2030.8,43959.125,85.325,15.75
2030.8625,44103.375,83.7875,11.25
2030.8876,43770.375,88.6625,25.3
2030.9,44272.125,82.8625,11.1
2030.925,44123.375,83.15,18.9375
2030.9625,39761.5,88.4625,41.15
2031,43957.875,83.95,20.575
2031.0125,44112.25,84.1,17.2875
2031.075,39499.5,87.6625,43.1125
2031.1,43904.375,84.85,16.3125
2031.125,43932.875,83.7875,21.2
2031.1875,39530.25,88.925,23.8
2031.2001,43879.125,83.95,22.625
2031.275,43214.625,84.225,12.375
2031.2876,39787.875,88.575,17.0875
2031.3,43079.625,83.95,12.875
2031.3251,43114.125,83.7875,21.9
2031.3501,39850,88.5875,25.4625
2031.4,42857,82.2375,21.4125
2031.4625,42667.25,84.8625,17.4125
2031.475,39511.5,88.4375,24.825
2031.5,42487.875,85.0125,18.625
2031.575,42234,84.0625,17.2125
2031.6,42366.75,84.15,15.3875
2031.6375,42115,84.375,14.6125
2031.7001,42242.75,84.6875,14.975
2031.775,41856.625,83.9125,22.525
2031.7876,39886.25,88.225,30.15
2031.8,42189.875,85.325,22.65
2031.8251,39399.5,87.7625,28.7125
2031.8876,42144.875,83.925,16.625
2031.9,41626.625,84.85,17.825
2031.9125,42320.75,85.4875,19.775
2031.9875,39517.125,88.1,28
2032,41575.75,85.3125,24.475
2032.0625,39898.5,88.1,25.6
2032.075,41858.25,84.4125,15.1625
2032.1,41711,83.6375,15
2032.1125,41758.125,85.4875,13.2
2032.2001,41831.625,84.5625,13.65
2032.2375,42234.5,83.325,15.6375
2032.3,41558.875,83.3125,16.9875
2032.3501,42204.875,84.075,10.5375
2032.4,42159.875,85.175,15.125
2032.4875,42023.5,84.5625,5.825
2032.5,41960.125,85.025,6.55
2032.525,41600.375,84.725,18.725
2032.6,41899.875,83.9625,16.7125
2032.7876,46589.25,83.7625,19.725
2032.8,46376.5,82.0875,24.625
2032.8501,41845.875,84.075,14.3375
2032.9,41520.75,85.6375,14.4125
2032.9625,41061.375,83.9125,18.1625
2033,41727.5,85.5,19.425
2033.075,41740.125,84.875,15.5375
2033.1,41300.75,85.0125,16.7
2033.1375,41930.625,84.225,16.975
2033.2001,42477.5,84.1,14.6625
2033.25,42207.125,84.7125,15.125
2033.3,41838.625,84.2375,13.975
2033.3625,41837.125,83.9375,14.425
2033.4,41477.625,83.15,12.75
2033.475,41303.75,84.075,10.775
2033.5,41402.5,84.225,13.6375
2033.5625,41807.75,83.7625,13.7875
2033.6,42232.125,83.6125,13.7875
2033.6375,41390.125,85.1625,8.4625
2033.7001,41921.625,83.95,10.5
2033.7626,42274.625,84.7125,15.0375
2033.8,41877.875,83.6375,16.775
2033.8876,42002.375,84.6875,13.525
2033.9,41673.25,83.4625,15.45
2034,41967.125,85.325,16.1
2034.1,41652.875,83.9625,8.45
2034.125,41655.5,84.425,9.475
2034.2001,42113.125,84.7125,10.3375
2034.2251,42337.5,84.275,11.725
2034.3,42228.625,84.25,12.4
2034.3501,41684.25,83.9375,20.2375
2034.4,42335.75,85.175,20.325
2034.4125,41382.25,84.25,12.85
2034.5,41749.875,85,13.8
2034.5625,41584.75,84.2375,15.025
2034.6,41973.625,84.0875,15.075
2034.6375,41423.875,84.2375,14.1625
2034.7001,41990.5,84.1125,13.475
2034.7626,41754.5,83.4625,15.5625
2034.8,41308.125,84.7125,16.2375
2034.9,41978.5,84.7,11.65
2034.9625,42188.125,84.7125,13.5125
2035,42408.125,84.4125,14.4
2035.05,41439.75,83.925,18.3375
2035.1,41603.375,84.225,17.8
2035.1375,41531.875,84.25,26.2875
2035.2001,41341.375,84.5625,25
2035.2375,41759.5,84.2125,14.8375
2035.3,41429.125,84.8625,13.7125
2035.4,41617.75,83.925,14.7625
2035.5,41704.75,84.425,11.6625
2035.6,41735.875,84.7,14.9
2035.6875,41595.5,85.3125,17.9875
2035.7001,41573,85.3125,20.0625
2035.7876,42240.25,84.4125,9.8875
2035.8,42200.5,84.85,8.6625
2035.8375,42290.625,84.3875,11.575
2035.9,42142.5,85.15,12.825
2035.975,41566.75,84.075,7.8
2036,42065.625,85.175,8.9
2036.0625,42451.875,85.9625,15.625
2036.1,42213.5,84.5375,16.55
2036.1125,42275.25,84.6875,10.7375
2036.2001,41873.75,85.1625,11.1875
2036.25,42223.75,84.375,9.7
2036.3,42224.875,85.475,12.65
2036.3876,43072.375,85.9375,14.675
2036.4,42787.875,85.8,16.525
2036.4875,42017.375,84.7,11.0375
2036.5,42476.25,85.475,11.525
2036.5625,42378.875,84.85,9.7625
2036.6,42419.25,85.025,10.2
2036.6125,41997.25,86.1125,9.375
2036.7001,42044.5,85.0125,14.275
2036.7125,41995.75,84.4,13.9625
2036.8,41972.5,84.0875,14.3125
2036.875,41862.75,82.85,13.875
2036.9,42005.375,85.05,13.3125
2036.95,41823.375,83.3,8.375
2037,41576,83.6375,7.9375
2037.0625,41609.875,84.25,16.325
2037.1,42020.625,85.175,17.6625
2037.175,41204.25,85.4875,18.0375
2037.2001,41862.75,84.675,20.075
2037.2125,41813.125,84.375,21.975
2037.3,41716,85.325,24.575
2037.375,41819.125,84.8625,16.35
2037.4,41324.25,84.075,16.8875
2037.475,41595.875,83.45,26.9875
2037.5,41434.125,84.4,28.125
2037.525,41598,83.9625,16.925
2037.6,41421.25,84.55,17.7375
2037.675,41605.125,83.95,19.4125
2037.7001,41643.125,83.7875,19.425
2037.75,41078,83.8,26.725
2037.8,41585.25,83.6125,27.175
2037.8251,41959.25,84.225,20.4
2037.9,41325.5,84.2375,23.0625
2038,42483.625,83.4875,25.65
2038.0125,41788.875,84.0875,33.7
2038.1,42131.125,83.6125,33.85
2038.2001,41410.75,83.025,49.6875
2038.3,32957.5,86.925,13.825
2038.3125,32796.75,92.125,13.7375
2038.45,34384.5,86.6625,41.65
2038.475,34304.75,90.725,37.5875
2038.85,30317.875,91.1375,7.575
2039.875,40053.875,85.8,14.225
2039.9,42213.5,84.4125,36.5875
2040.15,45549,85.9375,34.5125
2040.2001,45592.125,84.85,35
2040.275,48117,83.025,38.4
2040.3,47714.75,84.1,38.75
2040.4875,41863.5,86.075,12.1625
2040.5,42743.5,85.8,19.8
2040.6,43622.125,84.4,45.925
2040.7001,43899.75,85.2,13.1125
2040.75,43461.125,84.575,32.975
2040.8,43715.375,84.2625,34.975
2040.8125,44177.75,83.8375,35.9
2040.9,44642.75,84.675,35.9375
2040.925,36103.25,90.75,16.7375
2040.9625,45779.625,84.2875,31.6375
2041,45966.5,83.775,31.7625
2041.0625,36863.375,89.775,19.9
2041.075,46585.875,83.475,28.1375
2041.1,46610.75,82.7,27.5125
2041.15,38321.125,90.1125,22.2875
2041.175,47603.625,84.075,29.3
2041.2001,47954.375,83.9,28.725
2041.25,42542.875,89.025,29.375
2041.3,47790,84.2375,21.4375
2041.3125,47343.375,83.7875,22.875
2041.3876,45303.625,88.75,25.375
2041.4,47295.5,84.25,23.35
2041.5,45733,89.025,24.8875
2041.8375,48374.25,88.0875,18.125
2041.9,48163.875,87.6375,20.6125
2042.0875,43761,88.75,5.8625
2042.1,43697.875,88.275,6.825
2042.125,44014.5,88.25,16.2625
2042.2001,43845.625,88.7375,15.45
2042.25,43806.375,88.725,17.9875
2042.3,43624.25,88.4,17.6375
2042.3501,45267.125,87.825,19.7375
2042.4,45284,88.575,19.9125
2042.425,46462.875,88.425,26.85
2042.5,46871.125,87.7875,26.4875
2042.575,48495.375,87.6375,25.825
2042.6,48198.375,87.65,24.1125
2042.6375,41193.625,88.575,21.25
2042.7001,40814.25,88.425,21.925
2042.7251,41419.375,87.4875,17.325
2042.8,41164.125,87.325,17.075
2042.8876,42651.5,87.7625,15.2375
2042.9,42356.5,87.7875,14.6875
2042.975,43628.625,88.25,23.65
2043,43840.75,88.2625,22
2043.05,45783.25,87.025,24.375
2043.1,46259.125,87,24.7375
2043.175,46944.375,88.0875,22.0375
2043.2001,47011.625,87.9625,22.9625
2043.2251,48797.25,87.6375,29.15
2043.3,48513.875,87.6875,31.7375
2043.45,41563.75,88.4125,17.925
2043.5,41006.625,88.2625,19.45
2043.5875,41139.375,87.05,21.5
2043.6,41065.75,88.25,22.8625
2043.6626,40949.125,87.7875,16.175
2043.7001,41522,88.0625,16.075
2043.8,43205.75,87.5125,16.275
2043.8125,44805.75,87.475,25.7875
2043.9,44725.625,87.625,26.4875
2043.9125,46153.125,87,25.65
2044,46914.375,87.775,26
2044.075,47639.625,87.3375,30.625
2044.1,47732.125,86.7,30.9625
2044.2125,40823.25,87.8,19.0875
2044.3,41127,87.7875,19.6125
2044.3876,39676,87.625,22.7625
2044.4,39850.625,87.55,22.675
2044.4875,39795.625,87.1625,12.55
2044.5,40193.125,87.325,17.7375
2044.575,40321.5,87.5,20.1125
2044.6,39677.625,86.5625,20.25
2044.6875,43039.75,87.325,29.725
2044.7001,41959,87.0375,31.6
2044.7876,42673.625,87.1625,24.3375
2044.8,42718.75,86.8625,25.3
2044.8375,43384.75,87.0125,23.9
2044.9,44057,86.725,24.6375
2044.95,44664.875,86.25,21.325
2045,44784,85.35,22.525
2045.025,44631.75,86.2375,22.8
2045.1,44780,86.3875,23.9
2045.1125,45211.625,85.775,31.075
2045.2001,45382.5,86.0875,31.3375
2045.3,45272.5,85.6375,19.125
2045.3251,45154.125,85.8,24.45
2045.4,45291.25,85.3,23.875
2045.4625,45288.125,85.475,30.4875
2045.5,45074.5,85.5,29.9875
2045.525,45596.625,85.3375,24.525
2045.6,45322.5,85,25.45
2045.6125,45575.375,84.425,26.05
2045.7001,45765.625,85.4625,27.9
2045.775,45363.125,85.775,23.8
2045.8,45465.125,85.4875,25.4625
2045.8501,45247.5,85.325,27.4875
2045.9,45262.75,84.4,29.95
2045.925,46238.125,85.4625,34.8
2046,46401.875,85.0375,34.275
2046.0125,46500.875,84.225,28.175
2046.1,46189.125,85,29.375
2046.2001,46406.25,85.025,23.5
2046.25,47149,85.4625,29.4
2046.3,47314.25,84.875,27.9125
2046.3625,47042.25,84.7,25.575
2046.4,46405,84.875,25.6
2046.5,46364.375,85.775,28.3875
2046.5625,46953,85.3125,20.225
2046.6,47450.25,86.7125,19.0125
2046.625,46220.25,86.7125,19.65
2046.7001,46186.625,85.775,21.9625
2046.775,46351.25,86.5375,19.7125
2046.8,46699.125,85.9625,21.8375
2046.8876,46233.25,86.85,19.8375
2046.9,46106.75,85.65,21.975
2046.9375,45843.75,86.1,11.55
2047,45973,85.95,14.0125
2047.0125,46214.125,85.0125,10.3
2047.1,46228.125,85.3,10.55
2047.125,46143.375,85.325,22.1625
2047.2001,45727.25,85.4375,20.825
2047.2626,45974.375,85.8,21.5875
2047.3,46124.375,86.725,22.4875
2047.3375,45974,85.5,14.1875
2047.4,46178,85.325,14.325
2047.4625,46349.75,85.175,28.225
2047.5,46079.5,85.8,27.3875
2047.525,46365.75,85.3375,14.3
2047.6,46032.5,84.7,15.35
2047.6125,46373.625,85.625,19.3875
2047.7001,46309.125,85,19.9
2047.8,46324.625,85.3375,21.625
2047.8251,47199.625,85.3375,21.975
2047.9,46951.375,85,21.4125
2047.9125,46258.625,85.325,15.675
2048,46443.875,85.475,14.8125
2048.0625,46313.5,84.6,20.65
2048.1001,46288.75,85.65,19.45
2048.175,46002.25,84.1125,15.5875
2048.2,46035.125,84.725,16.4875
2048.2251,46224.25,83.45,30.0375
2048.3,46127.875,83.775,26.55
2048.3625,46426,83.9375,20.5875
2048.4001,46448,85.8,18.4875
2048.4502,46182.5,85.1875,24.8625
2048.5,46545.875,84.7125,25.7875
2048.55,46569.75,84.7,19.7875
2048.6001,46505.375,84.45,20.75
2048.6125,46672.375,84.2625,20.8625
2048.7,46494,84.4,21.85
2048.7749,46586.25,85.95,16.85
2048.8,46154.625,85.65,19.5
2048.8376,46318.625,83.8,14.7625
2048.9001,46265.375,84.7125,14.45
2048.9751,46689,84.2375,18
2049,46372.75,83.9625,17.3625
2049.0249,46351.125,84.85,25.5625
2049.1001,46432.25,85.6375,24.325
2049.1875,46435.375,85.8,17.75
2049.2,46708.125,84.575,19
2049.2251,46211.125,83.6625,14.95
2049.3,46117.5,83.775,13.8875
2049.375,46304.5,84.4125,15.2375
2049.4001,46294.875,85.025,15.8625
2049.5,46199.625,85.6375,11.5875
2049.6001,46176,84.2625,19.8
2049.675,46275.875,84.1,16.75
2049.7,46558.75,84.5375,18.5375
2049.8,45912.875,84.4125,21.45
2049.9001,45875,84.55,20.775
2049.925,46121,84.8625,16.3
2050,45756.25,85.3,18
2050.0125,46427.625,84.5375,16.6125
2050.1001,46096.75,85.1875,17.775
2050.2,46311.125,85.025,21.5125
2050.2625,46010.5,83.65,15.0375
2050.3,46284.125,84.5125,15.7625
2050.4001,45890.625,83.625,19.1125
2050.4126,45932,84.725,16.9625
2050.5,45936,84.575,16.9875
2050.5249,45972.125,83.7875,22.65
2050.6001,45931.875,83.775,22.95
2050.6626,46494.125,84.975,21.725
2050.7,46816.5,84.8875,20.5125
2050.75,46613.5,84.375,18.45
2050.8,46498.75,84.5625,17.55
2050.9001,46335.125,84.4,12.925
2050.9375,46287.375,84.55,18.0625
2051,46058.75,83.775,18.0875
2051.0125,46067.5,84.7125,16.3
2051.1001,45684.875,84.275,19.25
2051.1375,46063.125,83.8,26.15
2051.2,46003.625,84.425,27.45
2051.2625,45703.5,84.3625,9.3125
2051.3,46072.75,84.125,10.825
2051.3501,45972.5,84.225,12.675
2051.4001,45717.625,84.55,15.75
2051.4375,46088.625,85,13.7875
2051.5,46127.5,84.3875,14.675
2051.6001,46206.5,84.4,21.3
2051.6375,46316.75,83.8625,19.125
2051.7,46340,84.1375,18.65
2051.7375,46338.25,84.0875,26.225
2051.8,46540.125,84.4125,25.6
2051.875,46411.125,84.3375,26.7875
2051.9001,46106.625,83.975,29.8625
2052,45970.25,83.7875,37.2875
2052.0376,46402.125,83.9125,23.35
2052.1001,46450.5,83.65,24.4125
2052.1375,46542.875,83.475,41.1875
2052.2,46698.5,83.45,40.725
2052.25,46404.5,83.1625,29.7375
2052.3,46286.125,83.05,28.4125
2052.3376,46692.25,83.7625,23.9625
2052.4001,46471.375,83.475,24.6
2052.5,46440,83.3125,29.3875
2052.5625,46651.375,83.9375,32.2125
2052.6001,46299,83.9125,29.7875
2052.625,46181.125,84.7125,22.25
2052.7,46394.75,83.7625,21.175
2052.7876,46617.75,83.475,32.575
2052.8,46398.875,84.275,29.925
2052.8376,46012.25,84.6875,19.925
2052.9001,46219.625,84.7,23.025
2052.9502,46420.5,84.225,25.65
2053,46292.75,84.0875,28.5125
2053.0376,46254.875,84.3625,21.525
2053.1001,46325.375,83.3,21.4875
2053.175,46403.125,84.125,28.325
2053.2,46649,83.325,26.4375
2053.2375,46439.75,83.175,29.45
2053.3,46786.375,83.75,30.05
2053.3501,46084.125,84.3875,21.9
2053.4001,46285,84.225,21.1
2053.425,46506.25,84.275,27.1375
2053.5,46387.125,84.4125,23.875
2053.5249,46390.875,84.8625,16.975
2053.6001,46354.5,84.425,16.525
2053.675,34876.75,86.8625,5.35
2053.7,35284.125,85.9125,18.2375
2053.8999,34924.625,87.6375,10.4875
2056.625,36537.125,85.9375,27.7625
2056.7,36461.625,86.4125,29.25
2056.8,38697.75,85.95,11.7
2056.8376,39056.5,86.2625,14.8
2056.9001,39327.75,85.9375,19.675
2056.9375,41518.125,85.025,30.5875
2057,41362.875,85.0625,28.3375
2057.0376,44456.125,84.8375,18.3875
2057.1001,44656.25,84.575,20.775
2057.125,45259,85.0375,5.05
2057.2749,45048.375,84.4,25.7875
2057.3,45062.25,84.3875,25.45
2057.3376,44637.75,84.075,34.7125
2057.4001,44826.25,83.9,35.425
2057.4626,44971.5,83.95,24.2875
2057.5,45155.875,83.75,25.6375
2057.5752,45011.25,83.7875,26.1375
2057.6001,45094.5,83.5,29.025
2057.675,45410.375,84.55,25.575
2057.7,45329.125,84.225,27.8
2057.7625,46053.375,83.9,21.85
2057.8,46310.25,84.1,23.375
2057.8501,47010.875,83.6375,28.9625
2057.9001,46901,83.65,29.0375
2057.925,49385.75,83.6,38.2625
2058,49471.125,82.5625,38.625
2058.0125,45151.375,83.6375,10.7125
2058.1001,45327.875,84.0625,15.7
2058.1626,44899.375,83.5125,47.7875
2058.2,45107.625,83.9375,49.025
2058.25,45425.75,83.4625,24.2375
2058.3,45329.75,83.7625,27.95
2058.3501,45164.375,83.8125,21.025
2058.4001,45039.875,83.75,22.0125
2058.4126,46141.875,83.6625,21.4375
2058.5,46365.25,83.7875,24.8875
2058.5752,47233.125,84.0875,31.85
2058.6001,47390.375,83.75,32.1625
2058.6875,47251.375,83.45,28.5875
2058.7,47211.125,82.275,29.8875
2058.7749,48076.125,83.7875,36.35
2058.8,48530,82.55,36.65
2058.8877,49164.25,83.2875,30.0625
2058.9001,48972,82.875,32
2059,49594.25,83.6375,42.7375
2059.1875,41832.125,84.6625,23.625
2059.2,41845.5,84.25,22.5625
2059.2124,41753,83.125,24.2125
2059.3,41478.5,83.475,24.175
2059.3501,41577.75,83.3,34.5
2059.4001,41325.875,83.025,35.575
2059.4502,42076.5,81.975,38.5875
2059.5,42131.25,82.35,40.0375
2059.5752,42241.5,82.7,49.6
2059.6001,42148.5,82.025,49.275
2059.7,42577.5,82.4625,36.4375
2059.75,42601,83.0125,45.1125
